Entry ID	LNIC Code	Entity-Type	Subtype(s)	Vocabulary	Code	Vocabulary Preferred Name	Mapping_type	Mapping confidence	Version
107	LNIC-020-057	B-ALL/LBL with KMT2A rearrangement		ICD10	C83.5	Non-Hodgkin lymphoma lymphoblastic (diffuse) (Lymphoma presentation)	broader	High	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
107	LNIC-020-057	B-ALL/LBL with KMT2A rearrangement		ICD10	C91.0	Acute lymphoblastic leukemia (Leukemia presentation)	broader	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
107	LNIC-020-057	B-ALL/LBL with KMT2A rearrangement		UMLS	C2698309	B lymphoblastic leukemia lymphoma with t(v;11q23); MLL rearranged	exact	High	2026AA
107	LNIC-020-057	B-ALL/LBL with KMT2A rearrangement		MONDO	MONDO:0035941	B-lymphoblastic leukemia/lymphoma with t(v;11q23.3)	exact	High	6/2/2026
107	LNIC-020-057	B-ALL/LBL with KMT2A rearrangement		ICDO4	98130/3	B-lymphoblastic leukaemia/lymphoma with KMT2A rearrangement	exact	High	International Classification of Diseases for Oncology, Fourth Edition
108	LNIC-020-057	B-ALL/LBL with ETV6::RUNX1 fusion		ICDO3	9814/3	B lymphoblastic  leukemia/lymphoma with t(12;21)(p13;q22);TEL-AML1 (ETV6-RUNX1) [2010+]	exact	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
108	LNIC-020-057	B-ALL/LBL with ETV6::RUNX1 fusion		ICD9	204.0	Acute lymphoid leukemia (Leukemia presentation)	broader	Moderate	International Classification of Diseases, Ninth Revision (ICD-9)
108	LNIC-020-058	B-ALL/LBL with ETV6::RUNX1 fusion		ICD10CM	C83.5	Lymphoblastic (diffuse) lymphoma [LBL]	broader	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
108	LNIC-020-058	B-ALL/LBL with ETV6::RUNX1 fusion		ICD10CM	C83.5A	Lymphoblastic (diffuse) lymphoma [LBL] in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
108	LNIC-020-058	B-ALL/LBL with ETV6::RUNX1 fusion		ICD10CM	C91.00	Acute lymphoblastic leukemia [ALL] not having achieved remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
108	LNIC-020-058	B-ALL/LBL with ETV6::RUNX1 fusion		ICD10CM	C91.01	Acute lymphoblastic leukemia [ALL], in relapse	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
108	LNIC-020-058	B-ALL/LBL with ETV6::RUNX1 fusion		ICD10CM	C91.02	Acute lymphoblastic leukemia [ALL], in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
108	LNIC-020-058	B-ALL/LBL with ETV6::RUNX1 fusion		ICD10	C83.5	Non-Hodgkin lymphoma lymphoblastic (diffuse) (Lymphoma presentation)	partial	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
108	LNIC-020-058	B-ALL/LBL with ETV6::RUNX1 fusion		ICD10	C91.0	Acute lymphoblastic leukemia (Leukemia presentation)	partial	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
108	LNIC-020-058	B-ALL/LBL with ETV6::RUNX1 fusion		MONDO	MONDO:0850157	B-lymphoblastic leukemia/lymphoma with ETV6-RUNX1	exact	High	6/2/2026
108	LNIC-020-058	B-ALL/LBL with ETV6::RUNX1 fusion		UMLS	C2698314	B lymphoblastic leukemia lymphoma with t(12;21)(p13;q22); TEL-AML1 (ETV6-RUNX1)	exact	High	2026AA
108	LNIC-020-058	B-ALL/LBL with ETV6::RUNX1 fusion		ICDO4	98140/3	B-lymphoblastic leukaemia/lymphoma with ETV6::RUNX1 fusion	exact	High	International Classification of Diseases for Oncology, Fourth Edition
109	LNIC-020-058	B-ALL/LBL with ETV6::RUNX1-like features		ICDO3	9811/3	B lymphoblastic leukemia/lymphoma, NOS [2010+. FOR PRE 2010 USE CODE 9728/3, 9835/3, OR 9836/3]	broader	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
109	LNIC-020-058	B-ALL/LBL with ETV6::RUNX1-like features		ICD9	204.0	Acute lymphoid leukemia (Leukemia presentation)	broader	Moderate	International Classification of Diseases, Ninth Revision (ICD-9)
109	LNIC-100-059	B-ALL/LBL with ETV6::RUNX1-like features		ICD10CM	C83.5_	Lymphoblastic (diffuse) lymphoma [LBL]	broader	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
109	LNIC-100-059	B-ALL/LBL with ETV6::RUNX1-like features		ICD10CM	C83.5A	Lymphoblastic (diffuse) lymphoma [LBL] in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
109	LNIC-100-059	B-ALL/LBL with ETV6::RUNX1-like features		ICD10CM	C91.00	Acute lymphoblastic leukemia [ALL] not having achieved remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
109	LNIC-100-059	B-ALL/LBL with ETV6::RUNX1-like features		ICD10CM	C91.01Acute	lymphoblastic leukemia [ALL], in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
109	LNIC-100-059	B-ALL/LBL with ETV6::RUNX1-like features		ICD10CM	C91.02	Acute lymphoblastic leukemia [ALL], in relapse	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
109	LNIC-100-059	B-ALL/LBL with ETV6::RUNX1-like features		ICD10	C83.5	Non-Hodgkin lymphoma lymphoblastic (diffuse) (Lymphoma presentation)	partial	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
109	LNIC-100-059	B-ALL/LBL with ETV6::RUNX1-like features		ICD10	C91.0	Acute lymphoblastic leukemia (Leukemia presentation)	partial	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
109	LNIC-100-059	B-ALL/LBL with ETV6::RUNX1-like features		UMLS	C5784050	B Lymphoblastic Leukemia/Lymphoma with ETV6-RUNX1-Like Features	exact	High	2026AA
109	LNIC-100-059	B-ALL/LBL with ETV6::RUNX1-like features		ICDO4	98141/3	B-lymphoblastic leukaemia/lymphoma with ETV6::RUNX1-like features	exact	High	International Classification of Diseases for Oncology, Fourth Edition
110	LNIC-100-059	B-ALL/LBL with TCF3::PBX1 fusion		ICDO3	9818/3	B lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3); E2A PBX1 (TCF3 PBX1) [2010+]	exact	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
110	LNIC-100-060	B-ALL/LBL with TCF3::PBX1 fusion		ICD9	204.0	Acute lymphoid leukemia (Leukemia presentation)	broader	Moderate	International Classification of Diseases, Ninth Revision (ICD-9)
110	LNIC-100-060	B-ALL/LBL with TCF3::PBX1 fusion		ICD10CM	C83.5_	Lymphoblastic (diffuse) lymphoma [LBL]	broader	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
110	LNIC-100-060	B-ALL/LBL with TCF3::PBX1 fusion		ICD10CM	C83.5A	Lymphoblastic (diffuse) lymphoma [LBL] in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
110	LNIC-100-060	B-ALL/LBL with TCF3::PBX1 fusion		ICD10CM	C91.00	Acute lymphoblastic leukemia [ALL] not having achieved remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
110	LNIC-100-060	B-ALL/LBL with TCF3::PBX1 fusion		ICD10CM	C91.01	Acute lymphoblastic leukemia [ALL], in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
110	LNIC-100-060	B-ALL/LBL with TCF3::PBX1 fusion		ICD10CM	C91.02	Acute lymphoblastic leukemia [ALL], in relapse	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
110	LNIC-100-060	B-ALL/LBL with TCF3::PBX1 fusion		ICD10	C83.5	Non-Hodgkin lymphoma lymphoblastic (diffuse) (Lymphoma presentation)	partial	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
110	LNIC-100-060	B-ALL/LBL with TCF3::PBX1 fusion		ICD10	C91.0	Acute lymphoblastic leukemia (Leukemia presentation)	partial	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
110	LNIC-100-060	B-ALL/LBL with TCF3::PBX1 fusion		MONDO	MONDO:0600030	B-cell acute lymphoblastic leukemia with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1)	exact	High	6/2/2026
110	LNIC-100-060	B-ALL/LBL with TCF3::PBX1 fusion		UMLS	C2698315	B lymphoblastic leukemia lymphoma with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1)	exact	High	2026AA
110	LNIC-100-060	B-ALL/LBL with TCF3::PBX1 fusion		ICDO4	98180/3	B-lymphoblastic leukaemia/lymphoma with TCF3::PBX1 fusion	exact	High	International Classification of Diseases for Oncology, Fourth Edition
111	LNIC-100-060	B-ALL/LBL with IGH::IL3 fusion		ICDO3	9817/3	B lymphoblastic leukemia/lymphoma with t(5;14)(q31;q32); IL3-IGH [2010+]	exact	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
111	LNIC-100-060	B-ALL/LBL with IGH::IL3 fusion		ICD9	200.1	Lymphosarcoma (Lymphoma presentation)	partial	Moderate	International Classification of Diseases, Ninth Revision (ICD-9)
111	LNIC-100-060	B-ALL/LBL with IGH::IL3 fusion		ICD9	204.0	Acute lymphoid leukemia (Leukemia presentation)	broader	Moderate	International Classification of Diseases, Ninth Revision (ICD-9)
111	LNIC-100-061	B-ALL/LBL with IGH::IL3 fusion		ICD10CM	C83.5_	Lymphoblastic (diffuse) lymphoma [LBL]	broader	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
111	LNIC-100-061	B-ALL/LBL with IGH::IL3 fusion		ICD10CM	C83.5A	Lymphoblastic (diffuse) lymphoma [LBL] in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
111	LNIC-101-062	B-ALL/LBL with IGH::IL3 fusion		ICD10CM	C91.00	Acute lymphoblastic leukemia [ALL] not having achieved remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
111	LNIC-101-062	B-ALL/LBL with IGH::IL3 fusion		ICD10CM	C91.01	Acute lymphoblastic leukemia [ALL], in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
111	LNIC-101-062	B-ALL/LBL with IGH::IL3 fusion		ICD10CM	C91.02	Acute lymphoblastic leukemia [ALL], in relapse	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
111	LNIC-101-062	B-ALL/LBL with IGH::IL3 fusion		ICD10	C83.5	Non-Hodgkin lymphoma lymphoblastic (diffuse) (Lymphoma presentation)	partial	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
111	LNIC-101-062	B-ALL/LBL with IGH::IL3 fusion		ICD10	C91.0	Acute lymphoblastic leukemia (Leukemia presentation)	broader	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
111	LNIC-101-062	B-ALL/LBL with IGH::IL3 fusion		UMLS	C2698316	B lymphoblastic leukemia lymphoma with t(5;14)(q31;q32); IL3-IGH	exact	High	2026AA
111	LNIC-101-062	B-ALL/LBL with IGH::IL3 fusion		MONDO	MONDO:0035945	B-lymphoblastic leukemia/lymphoma with t(5;14)(q31.1;q32.3)	exact	High	6/2/2026
111	LNIC-101-062	B-ALL/LBL with IGH::IL3 fusion		ICDO4	98170/3	B-lymphoblastic leukaemia/lymphoma with IGH::IL3 fusion	exact	High	International Classification of Diseases for Oncology, Fourth Edition
112	LNIC-101-063	B-ALL/LBL with TCF3:HLF fusion		ICDO3	9811/3	B lymphoblastic leukemia/lymphoma, NOS [2010+. FOR PRE 2010 USE CODE 9728/3, 9835/3, OR 9836/3]	broader	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
112	LNIC-101-063	B-ALL/LBL with TCF3:HLF fusion		ICD9	204.0	Acute lymphoid leukemia (Leukemia presentation)	broader	Moderate	International Classification of Diseases, Ninth Revision (ICD-9)
112	LNIC-101-063	B-ALL/LBL with TCF3:HLF fusion		ICD10CM	C83.5_	Lymphoblastic (diffuse) lymphoma [LBL]	broader	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
112	LNIC-101-063	B-ALL/LBL with TCF3:HLF fusion		ICD10CM	C83.5A	Lymphoblastic (diffuse) lymphoma [LBL] in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
112	LNIC-101-063	B-ALL/LBL with TCF3:HLF fusion		ICD10CM	C91.00	Acute lymphoblastic leukemia [ALL] not having achieved remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
112	LNIC-101-063	B-ALL/LBL with TCF3:HLF fusion		ICD10CM	C91.01Acute	lymphoblastic leukemia [ALL], in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
112	LNIC-101-063	B-ALL/LBL with TCF3:HLF fusion		ICD10CM	C91.02	Acute lymphoblastic leukemia [ALL], in relapse	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
112	LNIC-101-063	B-ALL/LBL with TCF3:HLF fusion		ICD10	C83.5	Non-Hodgkin lymphoma lymphoblastic (diffuse) (Lymphoma presentation)	partial	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
112	LNIC-101-064	B-ALL/LBL with TCF3:HLF fusion		ICD10	C91.0	Acute lymphoblastic leukemia (Leukemia presentation)	broader	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
112	LNIC-101-064	B-ALL/LBL with TCF3:HLF fusion		UMLS	C5856321	B Lymphoblastic Leukemia/Lymphoma with TCF3-HLF Rearrangement	exact	High	2026AA
112	LNIC-101-065	B-ALL/LBL with TCF3:HLF fusion		ICDO4	98181/3	B-lymphoblastic leukaemia/lymphoma with TCF3::HLF fusion	exact	High	International Classification of Diseases for Oncology, Fourth Edition
113	LNIC-101-065	B-ALL/LBL with other defined genetic abnormalities	B-ALL with other defined genetic abnormalities (ex: B-ALL/LBL with DUX4 rearrangement, MEF2D rearrangement, ZNF384 rearrangement, PAX5 alterations or PAX5 p.P80R abnormalities, NUTM1 rearrangements, MYC rearrangement)	ICDO3	9811/3	B lymphoblastic leukemia/lymphoma, NOS [2010+. FOR PRE 2010 USE CODE 9728/3, 9835/3, OR 9836/3]	broader	High	International Classification of Diseases for Oncology, Third Edition, Second Revision (ICD-O-3.2), 2025
113	LNIC-101-065	B-ALL/LBL with other defined genetic abnormalities	B-ALL with other defined genetic abnormalities (ex: B-ALL/LBL with DUX4 rearrangement, MEF2D rearrangement, ZNF384 rearrangement, PAX5 alterations or PAX5 p.P80R abnormalities, NUTM1 rearrangements, MYC rearrangement)	ICD9	204.0	Acute lymphoid leukemia (Leukemia presentation)	broader	Moderate	International Classification of Diseases, Ninth Revision (ICD-9)
113	LNIC-101-065	B-ALL/LBL with other defined genetic abnormalities	B-ALL with other defined genetic abnormalities (ex: B-ALL/LBL with DUX4 rearrangement, MEF2D rearrangement, ZNF384 rearrangement, PAX5 alterations or PAX5 p.P80R abnormalities, NUTM1 rearrangements, MYC rearrangement)	ICD10CM	C83.5_	Lymphoblastic (diffuse) lymphoma [LBL]	broader	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
113	LNIC-101-065	B-ALL/LBL with other defined genetic abnormalities	B-ALL with other defined genetic abnormalities (ex: B-ALL/LBL with DUX4 rearrangement, MEF2D rearrangement, ZNF384 rearrangement, PAX5 alterations or PAX5 p.P80R abnormalities, NUTM1 rearrangements, MYC rearrangement)	ICD10CM	C83.5A	Lymphoblastic (diffuse) lymphoma [LBL] in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
113	LNIC-101-065	B-ALL/LBL with other defined genetic abnormalities	B-ALL with other defined genetic abnormalities (ex: B-ALL/LBL with DUX4 rearrangement, MEF2D rearrangement, ZNF384 rearrangement, PAX5 alterations or PAX5 p.P80R abnormalities, NUTM1 rearrangements, MYC rearrangement)	ICD10CM	C91.00	Acute lymphoblastic leukemia [ALL] not having achieved remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
113	LNIC-101-065	B-ALL/LBL with other defined genetic abnormalities	B-ALL with other defined genetic abnormalities (ex: B-ALL/LBL with DUX4 rearrangement, MEF2D rearrangement, ZNF384 rearrangement, PAX5 alterations or PAX5 p.P80R abnormalities, NUTM1 rearrangements, MYC rearrangement)	ICD10CM	C91.01Acute	lymphoblastic leukemia [ALL], in remission	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
113	LNIC-101-065	B-ALL/LBL with other defined genetic abnormalities	B-ALL with other defined genetic abnormalities (ex: B-ALL/LBL with DUX4 rearrangement, MEF2D rearrangement, ZNF384 rearrangement, PAX5 alterations or PAX5 p.P80R abnormalities, NUTM1 rearrangements, MYC rearrangement)	ICD10CM	C91.02	Acute lymphoblastic leukemia [ALL], in relapse	partial	Moderate	International Classification of Diseases, Tenth Revision, Clinical Modification (ICD-10-CM), 2025
113	LNIC-101-065	B-ALL/LBL with other defined genetic abnormalities	B-ALL with other defined genetic abnormalities (ex: B-ALL/LBL with DUX4 rearrangement, MEF2D rearrangement, ZNF384 rearrangement, PAX5 alterations or PAX5 p.P80R abnormalities, NUTM1 rearrangements, MYC rearrangement)	ICD10	C83.5	Non-Hodgkin lymphoma lymphoblastic (diffuse) (Lymphoma presentation)	partial	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
113	LNIC-101-065	B-ALL/LBL with other defined genetic abnormalities	B-ALL with other defined genetic abnormalities (ex: B-ALL/LBL with DUX4 rearrangement, MEF2D rearrangement, ZNF384 rearrangement, PAX5 alterations or PAX5 p.P80R abnormalities, NUTM1 rearrangements, MYC rearrangement)	ICD10	C91.0	Acute lymphoblastic leukemia (Leukemia presentation)	broader	Moderate	International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)
113	LNIC-101-065	B-ALL/LBL with other defined genetic abnormalities	B-ALL with other defined genetic abnormalities (ex: B-ALL/LBL with DUX4 rearrangement, MEF2D rearrangement, ZNF384 rearrangement, PAX5 alterations or PAX5 p.P80R abnormalities, NUTM1 rearrangements, MYC rearrangement)	ICDO4	98112/3	B-lymphoblastic leukaemia/lymphoma with other defined genetic alterations	exact	High	International Classification of Diseases for Oncology, Fourth Edition
